FR.SNCF.798;Cinq-Mars;47.3452002;0.4605431;Centre;*
FR.SNCF.799;Cloyes;47.9579693;1.2366486;Centre;*
FR.SNCF.800;Cormery;47.2626961;0.8354072;Centre;*
FR.SNCF.801;Courçais-Tauxigny;47.215168;0.834368;Centre;*
FR.SNCF.802;Courtalain-St-Pellerin;48.0701;1.1308499;Centre;*
FR.SNCF.803;Courville-sur-Eure;48.4491418;1.2362913;Centre;*
FR.SNCF.804;Dordives;48.147818;2.762561;Centre;*
FR.SNCF.805;Dreux;48.731453;1.37051;Centre;*
FR.SNCF.806;Druye;47.3096184;0.5376947;Centre;*
FR.SNCF.807;Eguzon;46.4406073;1.5520978;Centre;*
FR.SNCF.808;Epernon;48.6052554;1.6813653;Centre;*
FR.SNCF.809;Esvres;47.2905593;0.7195706;Centre;*
FR.SNCF.810;Faubourg-d'Orléans;47.9013866;1.9039759;Centre;*
FR.SNCF.811;Ferrières-Fontenay;48.0968;2.772232;Centre;*
FR.SNCF.812;Foëcy;47.1398748;2.207679;Centre;*
FR.SNCF.813;Fréteval-Morée;47.8921147;1.2130197;Centre;*
FR.SNCF.814;Gien;47.6939811;2.6328093;Centre;*
FR.SNCF.815;Gièvres;47.2774824;1.6692017;Centre;*
FR.SNCF.816;Gilles-Guainville;48.9148164;1.5095307;Centre;*
FR.SNCF.817;Illiers-Combray;48.265294;1.1980699;Centre;*
FR.SNCF.818;Issoudun;46.9481383;1.9853926;Centre;*
FR.SNCF.819;Joué-les-Tours;47.3845184;0.7005868;Centre;*
FR.SNCF.820;Jouy;48.5119788;1.5595748;Centre;*
FR.SNCF.821;La Chapelle-St-Mesmin;47.8926842;1.8269353;Centre;*
FR.SNCF.822;La Chapelle-sur-Loire;47.248274;0.1658872;Centre;*
FR.SNCF.823;La Chaussée-St-Victor;47.612464;1.3589682;Centre;*
FR.SNCF.824;La Douzillère;47.3348608;0.6514747;Centre;*
FR.SNCF.825;La Ferté-Imbault;47.3841366;1.9591271;Centre;*
FR.SNCF.826;La Ferté-St-Aubin;47.7211283;1.93264;Centre;*
FR.SNCF.827;La Gauterie;47.1396433;1.4907932;Centre;*
FR.SNCF.828;La Guerche-sur-l'Aubois;46.9508985;2.9491284;Centre;*
FR.SNCF.829;La Loupe;48.4721721;1.0132262;Centre;*
FR.SNCF.830;La Membrolle-sur-Choisille;47.4362122;0.6399284;Centre;*
FR.SNCF.831;La Taye;48.4415325;1.3903697;Centre;*
FR.SNCF.832;La Villette-St-Prest;48.4833949;1.5234523;Centre;*
FR.SNCF.833;Lamotte-Beuvron;47.6019461;2.0233966;Centre;*
FR.SNCF.834;Langeais;47.3452002;0.4605431;Centre;*
FR.SNCF.835;Les Aubrais-Orléans;47.926667;1.906667;Centre;*
FR.SNCF.836;Les Quatre-Roues;47.3328384;1.7014962;Centre;*
FR.SNCF.837;Limeray;47.433778;0.9825659;Centre;*
FR.SNCF.838;Loches;47.130419;1.0000523;Centre;*
FR.SNCF.839;Loreux;47.3975856;1.8327117;Centre;*
FR.SNCF.840;Lothiers;46.6944907;1.5626764;Centre;*
FR.SNCF.841;Luant;46.735578;1.5885572;Centre;*
FR.SNCF.842;Luçay-le-Mâle;47.1329142;1.4358187;Centre;*
FR.SNCF.843;Lucé;48.4415325;1.3903697;Centre;*
FR.SNCF.844;Lunery;46.9538187;2.2508505;Centre;*
FR.SNCF.845;Magny-Blandainville;48.3668379;1.3259551;Centre;*
FR.SNCF.846;Maillé;47.0532261;0.5821585;Centre;*
FR.SNCF.847;Maintenon;48.5855504;1.5917751;Centre;*
FR.SNCF.848;Malesherbes;48.2906024;2.40218;Centre;*
FR.SNCF.849;Marchezais-Broué;48.7654137;1.5134276;Centre;*
FR.SNCF.850;Marmagne;47.0970799;2.281638;Centre;*
FR.SNCF.851;Mehun-sur-Yèvre;47.1398748;2.207679;Centre;*
FR.SNCF.852;Menars;47.6428595;1.4069576;Centre;*
FR.SNCF.853;Mennetou-sur-Cher;47.2572169;1.9279075;Centre;*
FR.SNCF.854;Mer (Loir-et-Cher);47.7055457;1.5062791;Centre;*
FR.SNCF.855;Meung-sur-Loire;47.8289238;1.6925261;Centre;*
FR.SNCF.856;Monnaie;47.4960743;0.7891879;Centre;*
FR.SNCF.857;Montargis;48.0066211;2.7411391;Centre;*
FR.SNCF.858;Montbazon;47.2905593;0.7195706;Centre;*
FR.SNCF.859;Montlouis;47.3908587;0.821422;Centre;*
FR.SNCF.860;Montrichard;47.3432985;1.1736693;Centre;*
FR.SNCF.861;Monts (Indre-et-Loire);47.2771485;0.6251794;Centre;*
FR.SNCF.862;Nérondes;46.999113;2.8229715;Centre;*
FR.SNCF.863;Neuillé-Pont-Pierre;47.5605857;0.5621559;Centre;*
FR.SNCF.864;Neuvy-Pailloux;46.887212;1.8578051;Centre;*
FR.SNCF.865;Nogent-le-Rotrou;48.325895;0.8102822;Centre;*
FR.SNCF.866;Nogent-sur-Vernisson;47.7950898;2.6832762;Centre;*
FR.SNCF.867;Noizay;47.4174793;0.8931357;Centre;*
FR.SNCF.868;Notre-Dame-d'Oé;47.4571928;0.7079293;Centre;*
FR.SNCF.869;Nouan-le-Fuzelier;47.5362019;2.0366552;Centre;*
FR.SNCF.870;Onzain;47.4921213;1.1863548;Centre;*
FR.SNCF.871;Orléans;47.9132219;1.9020981;Centre;*
FR.SNCF.872;Pezou;47.8673078;1.1416848;Centre;*
FR.SNCF.873;Pontgouin;48.478501;1.149123;Centre;*
FR.SNCF.874;Port-Boulet;47.2422102;0.1632019;Centre;*
FR.SNCF.875;Port-de-Piles;47.0094439;0.6002653;Centre;*
FR.SNCF.876;Pruniers;47.2779632;1.6686082;Centre;*
FR.SNCF.877;Reignac;47.2173085;0.903467;Centre;*
FR.SNCF.878;Reuilly (Indre);47.0861176;2.0464442;Centre;*
FR.SNCF.879;Rivarennes;47.2686525;0.3627858;Centre;*
FR.SNCF.880;Romorantin;47.3552936;1.7400136;Centre;*
FR.SNCF.881;Salbris;47.3841366;1.9591271;Centre;*
FR.SNCF.882;Savonnières;47.3565642;0.5451122;Centre;*
FR.SNCF.883;Selles-St-Denis;47.3906693;1.9238523;Centre;*
FR.SNCF.884;Selles-sur-Cher;47.2814216;1.5461233;Centre;*
FR.SNCF.885;St-Aignan-Noyers;47.2821949;1.3820127;Centre;*
FR.SNCF.886;St-Amand-de-Vendôme;47.782216;1.0711489;Centre;*
FR.SNCF.887;St-Amand-Montrond-Orval;46.7260784;2.4889114;Centre;*
FR.SNCF.888;St-Antoine-du-Rocher;47.4953798;0.6306425;Centre;*
FR.SNCF.889;St-Aubin-St-Luperce;48.4385632;1.3245171;Centre;*
FR.SNCF.890;St-Ay;47.8203912;1.7582779;Centre;*
FR.SNCF.891;St-Cyr-en-Val;47.825908;1.9609576;Centre;*
FR.SNCF.892;Ste-Lizaigne;47.0061911;2.0260305;Centre;*
FR.SNCF.893;Ste-Maure-Noyant;47.1101291;0.5775689;Centre;*
FR.SNCF.894;St-Florent-sur-Cher;46.9920252;2.2520681;Centre;*
FR.SNCF.895;St-Genouph;47.3743707;0.5955091;Centre;*
FR.SNCF.896;St-Germain-du-Puy;47.0977432;2.4842986;Centre;*
FR.SNCF.897;St-Germain-St-Rémy;48.7629043;1.2459055;Centre;*
FR.SNCF.898;St-Martin-le-Beau;47.3554398;0.9059527;Centre;*
FR.SNCF.899;St-Paterne;47.6031963;0.4822736;Centre;*
FR.SNCF.900;St-Patrice;47.2686525;0.3627858;Centre;*
FR.SNCF.901;St-Piat;48.5436837;1.5883531;Centre;*
FR.SNCF.902;St-Pierre-des-Corps;47.3856077;0.7224954;Centre;*
FR.SNCF.903;Suèvres;47.6758457;1.4583659;Centre;*
FR.SNCF.904;Theillay (Loir-et-Cher);47.3144245;2.043981;Centre;*
FR.SNCF.905;Thésée;47.326563;1.3021899;Centre;*
FR.SNCF.906;Tours;47.3896;0.6937;Centre;*
FR.SNCF.907;Toury;48.1942477;1.9398419;Centre;*
FR.SNCF.908;Urçay;46.626304;2.5867844;Centre;*
FR.SNCF.909;Valençay;47.1621203;1.5585674;Centre;*
FR.SNCF.910;Varennes-sur-Fouzon;47.2152166;1.6160477;Centre;*
FR.SNCF.911;Veigné;47.2905593;0.7195706;Centre;*
FR.SNCF.912;Vendôme;47.7865175;1.1448929;Centre;*
FR.SNCF.913;Vendôme-Villiers-sur-le-Loir;48.0724798;1.0159385;Centre;*
FR.SNCF.914;Veretz-Montlouis;47.3908587;0.821422;Centre;*
FR.SNCF.915;Veuves-Monteaux;47.4863051;1.1141886;Centre;*
FR.SNCF.916;Vierzon-Forges;47.2087088;2.0974952;Centre;*
FR.SNCF.917;Vierzon;47.2260546;2.0600195;Centre;*
FR.SNCF.918;Villefranche-sur-Cher;47.294806;1.7687795;Centre;*
FR.SNCF.919;Villeherviers;47.3674223;1.7966715;Centre;*
FR.SNCF.920;Villeperdue;47.2001565;0.6314487;Centre;*
FR.SNCF.921;Voves;48.3286858;1.5880336;Centre;*
FR.SNCF.922;La Gare de Linthes;3.8540441;48.7256753;Champagne-Ardenne;*
FR.SNCF.923;Amagne-Lucquy;49.5188371;4.5081628;Champagne-Ardenne;*
FR.SNCF.924;Anchamps;49.9111031;4.6926293;Champagne-Ardenne;*
FR.SNCF.925;Andilly;47.8998134;5.5138736;Champagne-Ardenne;*
FR.SNCF.926;Aubrives;50.0827652;4.7243542;Champagne-Ardenne;*
FR.SNCF.927;Avenay;49.045987;4.0898499;Champagne-Ardenne;*
FR.SNCF.928;Ay;49.045858;3.9593732;Champagne-Ardenne;*
FR.SNCF.929;Bar-sur-Aube;48.1170298;4.3813066;Champagne-Ardenne;*
FR.SNCF.930;Bayard;48.5509659;5.0749058;Champagne-Ardenne;*
FR.SNCF.931;Bazancourt;49.3614889;4.1736882;Champagne-Ardenne;*
FR.SNCF.932;Blesme-Haussignemont;48.7176975;4.7537827;Champagne-Ardenne;*
FR.SNCF.933;Bogny-sur-Meuse;49.8586953;4.760465;Champagne-Ardenne;*
FR.SNCF.934;Bologne;48.2005715;5.1378051;Champagne-Ardenne;*
FR.SNCF.935;Bouy;49.0212128;4.3233719;Champagne-Ardenne;*
FR.SNCF.936;Breuil-Romain;49.2883761;3.8159408;Champagne-Ardenne;*
FR.SNCF.937;Carignan;49.629663;5.1680144;Champagne-Ardenne;*
FR.SNCF.938;Châlons-en-Champagne;48.9553067;4.3481188;Champagne-Ardenne;*
FR.SNCF.939;Charleville-Mézières;49.7682272;4.7244842;Champagne-Ardenne;*
FR.SNCF.940;Chaumont;48.1340707;5.0887745;Champagne-Ardenne;*
FR.SNCF.941;Chevillon;48.5251906;5.1192498;Champagne-Ardenne;*
FR.SNCF.942;Courcy-Brimont;49.3252868;4.0194096;Champagne-Ardenne;*
FR.SNCF.943;Culmont-Chalindrey;47.8087478;5.4464094;Champagne-Ardenne;*
FR.SNCF.944;Deville;49.9111031;4.6926293;Champagne-Ardenne;*
FR.SNCF.945;Donchery;49.6977377;4.8747816;Champagne-Ardenne;*
FR.SNCF.946;Donjeux;48.3642584;5.1554876;Champagne-Ardenne;*
FR.SNCF.947;Dormans;49.0783424;3.6414149;Champagne-Ardenne;*
FR.SNCF.948;Epernay;49.045858;3.9593732;Champagne-Ardenne;*
FR.SNCF.949;Eurville;48.5509659;5.0749058;Champagne-Ardenne;*
FR.SNCF.950;Fépin;50.0188074;4.7295369;Champagne-Ardenne;*
FR.SNCF.951;Fismes;49.3083247;3.6868516;Champagne-Ardenne;*
FR.SNCF.952;Froncles-Buxières;48.2923777;5.1520065;Champagne-Ardenne;*
FR.SNCF.953;Fronville-St-Urbain;48.4435419;5.1428979;Champagne-Ardenne;*
FR.SNCF.954;Fumay;49.9935741;4.7069536;Champagne-Ardenne;*
FR.SNCF.955;Germaine;49.1274667;4.0223288;Champagne-Ardenne;*
FR.SNCF.956;Givet;50.1391732;4.8191225;Champagne-Ardenne;*
FR.SNCF.957;Gudmont;48.7934092;4.4725249;Champagne-Ardenne;*
FR.SNCF.958;Haybes;50.0101377;4.7056905;Champagne-Ardenne;*
FR.SNCF.959;Joigny-sur-Meuse;49.8358063;4.7652351;Champagne-Ardenne;*
FR.SNCF.960;Joinville (Haute-Marne);48.4435419;5.1428979;Champagne-Ardenne;*
FR.SNCF.961;Jonchery-sur-Vesle;49.2886809;3.8161305;Champagne-Ardenne;*
FR.SNCF.962;Laifour;49.9111031;4.6926293;Champagne-Ardenne;*
FR.SNCF.963;Langres;47.8775862;5.342222;Champagne-Ardenne;*
FR.SNCF.964;Liart;49.768408;4.3380777;Champagne-Ardenne;*
FR.SNCF.965;Loivre;49.3252868;4.0194096;Champagne-Ardenne;*
FR.SNCF.966;Lumes;49.7340744;4.7834924;Champagne-Ardenne;*
FR.SNCF.967;Magneux Gourlandon;48.7934092;4.4725249;Champagne-Ardenne;*
FR.SNCF.968;Merrey (Haute-Marne);48.0540282;5.5932974;Champagne-Ardenne;*
FR.SNCF.969;Mohon;49.7682272;4.7244842;Champagne-Ardenne;*
FR.SNCF.970;Montbré;49.1671735;4.0415974;Champagne-Ardenne;*
FR.SNCF.971;Monthermé;49.9111031;4.6926293;Champagne-Ardenne;*
FR.SNCF.972;Mourmelon-le-Petit;49.1504963;4.2555193;Champagne-Ardenne;*
FR.SNCF.973;Muizon;49.2758497;3.9054023;Champagne-Ardenne;*
FR.SNCF.974;Nogent-sur-Seine;48.50971;3.5613993;Champagne-Ardenne;*
FR.SNCF.975;Nouvion-sur-Meuse;49.7340744;4.7834924;Champagne-Ardenne;*
FR.SNCF.976;Nouzonville;49.8186987;4.8282264;Champagne-Ardenne;*
FR.SNCF.977;Poix-Terron;49.6491927;4.6393172;Champagne-Ardenne;*
FR.SNCF.978;Prunay;49.2041082;4.1443685;Champagne-Ardenne;*
FR.SNCF.979;Reims;49.2590316;4.0255878;Champagne-Ardenne;*
FR.SNCF.980;Reims-Franchet d'Esperey;48.7934092;4.4725249;Champagne-Ardenne;*
FR.SNCF.981;Reims-Maison-Blanche;49.215;3.994;Champagne-Ardenne;*
FR.SNCF.982;Rethel;49.5085636;4.3663229;Champagne-Ardenne;*
FR.SNCF.983;Revin;49.9111031;4.6926293;Champagne-Ardenne;*
FR.SNCF.984;Rilly-la-Montagne;49.1671735;4.0415974;Champagne-Ardenne;*
FR.SNCF.985;Romilly-sur-Seine;48.5145453;3.7290606;Champagne-Ardenne;*
FR.SNCF.986;Sedan;49.6954841;4.9325178;Champagne-Ardenne;*
FR.SNCF.987;Sept-Saulx;49.1504963;4.2555193;Champagne-Ardenne;*
FR.SNCF.988;Sillery;49.2041082;4.1443685;Champagne-Ardenne;*
FR.SNCF.989;St-Dizier;48.6654296;4.9845355;Champagne-Ardenne;*
FR.SNCF.990;Ste-Ménéhould;49.0905225;4.9034226;Champagne-Ardenne;*
FR.SNCF.991;St-Eulien;48.6645763;4.8992199;Champagne-Ardenne;*
FR.SNCF.992;St-Hilaire-au-Temple;49.0567466;4.3829541;Champagne-Ardenne;*
FR.SNCF.993;Suippes;49.120946;4.5440682;Champagne-Ardenne;*
FR.SNCF.994;Trois-Puits;49.2056588;4.0397547;Champagne-Ardenne;*
FR.SNCF.995;Troyes;48.2684305;4.0964213;Champagne-Ardenne;*
FR.SNCF.996;Val-de-Vesle (Marne);49.1483478;4.162551;Champagne-Ardenne;*
FR.SNCF.997;Vendeuvre (Aube);48.231129;4.467124;Champagne-Ardenne;*
FR.SNCF.998;Vignory;48.2767648;5.1052992;Champagne-Ardenne;*
FR.SNCF.999;Villiers-en-Lieu;48.6645763;4.8992199;Champagne-Ardenne;*
FR.SNCF.1000;Vireux-Molhain;50.0827652;4.7243542;Champagne-Ardenne;*
FR.SNCF.1001;Vitry-le-François;48.7182858;4.586882;Champagne-Ardenne;*
FR.SNCF.1002;Vraincourt-Viéville;48.2389663;5.1359353;Champagne-Ardenne;*
FR.SNCF.1003;Vrigne-Meuse;49.6977377;4.8747816;Champagne-Ardenne;*
FR.SNCF.1004;Aillevillers;47.9164669;6.3393267;Franche-Comté;*
FR.SNCF.1005;Andelot (Jura);46.8549756;5.9303216;Franche-Comté;*
FR.SNCF.1006;Arbois;46.9122606;5.7641103;Franche-Comté;*
FR.SNCF.1007;Arc-et-Senans;47.030805;5.7769276;Franche-Comté;*
FR.SNCF.1008;Avoudrey;47.1326239;6.4347921;Franche-Comté;*
FR.SNCF.1009;Bas-Evette;47.70157;6.8251496;Franche-Comté;*
FR.SNCF.1010;Baume-les-Dames;47.3536335;6.3593904;Franche-Comté;*
FR.SNCF.1011;Belfort;47.6338135;6.8541132;Franche-Comté;*
FR.SNCF.1012;Besançon-Mouillère;47.2404338;6.0341549;Franche-Comté;*
FR.SNCF.1013;Besançon-Viotte;47.249145;6.031065;Franche-Comté;*
FR.SNCF.1014;Byans;47.1177263;5.8528435;Franche-Comté;*
FR.SNCF.1015;Champagney;47.7029601;6.7034167;Franche-Comté;*
FR.SNCF.1016;Champagnole;46.7489166;5.9096893;Franche-Comté;*
FR.SNCF.1017;Champagnole-Paul-Emmanuel-Victor;47.1343207;6.0223016;Franche-Comté;*
FR.SNCF.1018;Chèvremont;47.626451;6.9233975;Franche-Comté;*
FR.SNCF.1019;Clerval;47.3959104;6.4915359;Franche-Comté;*
FR.SNCF.1020;Colombier-Fontaine;47.4416824;6.6404401;Franche-Comté;*
FR.SNCF.1021;Cousance;46.5342499;5.3901319;Franche-Comté;*
FR.SNCF.1022;Dannemarie-Velesmes;47.2052047;5.878103;Franche-Comté;*
FR.SNCF.1023;Delles;47.1343207;6.0223016;Franche-Comté;*
FR.SNCF.1024;Deluz;47.292548;6.2000956;Franche-Comté;*
FR.SNCF.1025;Dole-Ville;47.0955167;5.4887243;Franche-Comté;*
FR.SNCF.1026;Domblans-Voiteur;46.7616015;5.5982207;Franche-Comté;*
FR.SNCF.1027;Etalans;47.1545536;6.2720688;Franche-Comté;*
FR.SNCF.1028;Franois;47.2287111;5.9360842;Franche-Comté;*
FR.SNCF.1029;Frasne;46.8571829;6.1581992;Franche-Comté;*
FR.SNCF.1030;Gilley;47.0504686;6.4920163;Franche-Comté;*
FR.SNCF.1031;Héricourt;47.5743788;6.7687127;Franche-Comté;*
FR.SNCF.1032;La Chaumusse-Fort-du-Plasne;46.575276;5.9513779;Franche-Comté;*
FR.SNCF.1033;La Chaux-des-Crotenay;46.6551267;5.9445823;Franche-Comté;*
FR.SNCF.1034;La Rivière;46.8690167;6.2145917;Franche-Comté;*
FR.SNCF.1035;Labarre;47.1343207;6.0223016;Franche-Comté;*
FR.SNCF.1036;Laissey;47.292548;6.2000956;Franche-Comté;*
FR.SNCF.1037;Le Valdahon;47.1486137;6.3431469;Franche-Comté;*
FR.SNCF.1038;Les Longevilles-Rochejean;46.7758313;6.2796519;Franche-Comté;*
FR.SNCF.1039;L'Hôpital-du-Grosbois;47.17045;6.2155071;Franche-Comté;*
FR.SNCF.1040;Liesle;47.1177263;5.8528435;Franche-Comté;*
FR.SNCF.1041;L'Isle-sur-le-Doubs;47.4482181;6.5821527;Franche-Comté;*
FR.SNCF.1042;Lons-le-Saunier;46.6406659;5.505237;Franche-Comté;*
FR.SNCF.1043;Lure;47.6834316;6.4951349;Franche-Comté;*
FR.SNCF.1044;Luxeuil-les-Bains;47.8149346;6.3736397;Franche-Comté;*
FR.SNCF.1045;Mamirolle;47.198344;6.1623341;Franche-Comté;*
FR.SNCF.1046;Molinges;46.360514;5.7857328;Franche-Comté;*
FR.SNCF.1047;Montbarrey;46.9855105;5.59663;Franche-Comté;*
FR.SNCF.1048;Montbéliard;47.4858535;6.7725131;Franche-Comté;*
FR.SNCF.1049;Montferrand-Thoraise;47.1837509;5.9081437;Franche-Comté;*
FR.SNCF.1050;Morbier;46.5393291;6.017116;Franche-Comté;*
FR.SNCF.1051;Morez;46.5255749;6.0224071;Franche-Comté;*
FR.SNCF.1052;Morre;47.2261551;6.0665989;Franche-Comté;*
FR.SNCF.1053;Morteau;47.0550598;6.6055574;Franche-Comté;*
FR.SNCF.1054;Mouchard;46.9768146;5.7973959;Franche-Comté;*
FR.SNCF.1055;Novillars;47.2761133;6.1115724;Franche-Comté;*
FR.SNCF.1056;Orchamps (Jura);47.1482603;5.6588359;Franche-Comté;*
FR.SNCF.1057;Paul-Emile Victor;47.1343207;6.0223016;Franche-Comté;*
FR.SNCF.1058;Petit-Croix;47.6137008;6.976112;Franche-Comté;*
FR.SNCF.1059;Poligny;46.8430705;5.7043002;Franche-Comté;*
FR.SNCF.1060;Pontarlier;46.8964996;6.357289;Franche-Comté;*
FR.SNCF.1061;Ranchot;47.1533705;5.7581176;Franche-Comté;*
FR.SNCF.1062;Roche-lez-Beaupré;47.2761133;6.1115724;Franche-Comté;*
FR.SNCF.1063;Ronchamp;47.6986752;6.6232395;Franche-Comté;*
FR.SNCF.1064;Saône;47.2127949;6.1061839;Franche-Comté;*
FR.SNCF.1065;St-Amour;46.4346652;5.3368811;Franche-Comté;*
FR.SNCF.1066;St-Claude;46.3914011;5.8609081;Franche-Comté;*
FR.SNCF.1067;Ste-Colombe (Doubs);46.8789805;6.2658272;Franche-Comté;*
FR.SNCF.1068;St-Laurent (Jura);46.575276;5.9513779;Franche-Comté;*
FR.SNCF.1069;St-Lothain;46.8430705;5.7043002;Franche-Comté;*
FR.SNCF.1070;St-Vit;47.1828813;5.8072414;Franche-Comté;*
FR.SNCF.1071;Torpes-Boussières;47.1638442;5.8875652;Franche-Comté;*
FR.SNCF.1072;Trois-Chênes;47.1343207;6.0223016;Franche-Comté;*
FR.SNCF.1073;Valdahon camp militaire;47.1343207;6.0223016;Franche-Comté;*
FR.SNCF.1074;Vesoul;47.6180757;6.1516154;Franche-Comté;*
FR.SNCF.1075;Voujeaucourt;47.4787561;6.7685857;Franche-Comté;*
FR.SNCF.1076;Auffay;49.6786651;1.1074255;Haute-Normandie;*
FR.SNCF.1077;Aumale;49.7650506;1.7559457;Haute-Normandie;*
FR.SNCF.1078;Barentin-Embranchement;49.524641;0.8828329;Haute-Normandie;*
FR.SNCF.1079;Beaumont-le-Roger;49.1910878;1.2322536;Haute-Normandie;*
FR.SNCF.1080;Bernay;49.0872222;0.5958333;Haute-Normandie;*
FR.SNCF.1081;Blangy-sur-Bresle;49.9323102;1.6250465;Haute-Normandie;*
FR.SNCF.1082;Bolbec-Nointot;49.6026932;0.4361594;Haute-Normandie;*
FR.SNCF.1083;Bourgtheroulde-Thuit-Hébert;49.1910878;1.2322536;Haute-Normandie;*
FR.SNCF.1084;Bourth;48.7661742;0.8042376;Haute-Normandie;*
FR.SNCF.1085;Bréauté-Beuzeville;49.6033055;0.4181159;Haute-Normandie;*
FR.SNCF.1086;Brionne (Eure);49.196927;0.7121171;Haute-Normandie;*
FR.SNCF.1087;Bueil;48.9270164;1.4426662;Haute-Normandie;*
FR.SNCF.1088;Clères;49.5517979;1.0721385;Haute-Normandie;*
FR.SNCF.1089;Conches;48.9621177;0.9417808;Haute-Normandie;*
FR.SNCF.1090;Dieppe;49.9213889;1.0811111;Haute-Normandie;*
FR.SNCF.1091;Elbeuf-St-Aubin;49.2831126;1.006099;Haute-Normandie;*
FR.SNCF.1092;Epouville;49.5281157;0.2517038;Haute-Normandie;*
FR.SNCF.1093;Etainhus-St-Romain;49.5582569;0.3287523;Haute-Normandie;*
FR.SNCF.1094;Eu;50.0525327;1.4183683;Haute-Normandie;*
FR.SNCF.1095;Eu-la-Mouillette;49.524641;0.8828329;Haute-Normandie;*
FR.SNCF.1096;Evreux-Embranchement;49.0186111;1.1497222;Haute-Normandie;*
FR.SNCF.1097;Fécamp;49.748923;0.4592155;Haute-Normandie;*
FR.SNCF.1098;Forges-les-Eaux;49.6142441;1.5540079;Haute-Normandie;*
FR.SNCF.1099;Foucart-Alvimare;49.6039894;0.6299046;Haute-Normandie;*
FR.SNCF.1100;Gaillon-Aubevoye;49.1744457;1.3525893;Haute-Normandie;*
FR.SNCF.1101;Gisors-Embranchement;49.524641;0.8828329;Haute-Normandie;*
FR.SNCF.1102;Glos-Montfort;49.27188;0.6821647;Haute-Normandie;*
FR.SNCF.1103;Gournay-Ferrières;49.4815963;1.7404867;Haute-Normandie;*
FR.SNCF.1104;Grainville-Ymauville;49.6550114;0.4047116;Haute-Normandie;*
FR.SNCF.1105;Harfleur;49.5136129;0.1997003;Haute-Normandie;*
FR.SNCF.1106;Harfleur-Halte;49.524641;0.8828329;Haute-Normandie;*
FR.SNCF.1107;Jacques-Monod-La Demi-Lieue;49.524641;0.8828329;Haute-Normandie;*
FR.SNCF.1108;La Bonneville-sur-Iton;48.9902191;1.0368662;Haute-Normandie;*
FR.SNCF.1109;Le Havre;49.4927778;0.1252778;Haute-Normandie;*
FR.SNCF.1110;Le Havre-Graville (IE);49.524641;0.8828329;Haute-Normandie;*
FR.SNCF.1111;Le Tréport-Mers;50.0525327;1.4183683;Haute-Normandie;*
FR.SNCF.1112;Les Ifs;49.1910878;1.2322536;Haute-Normandie;*
FR.SNCF.1113;Longroy-Gamaches;49.9827785;1.5519753;Haute-Normandie;*
FR.SNCF.1114;Longuerue-Vieux-Manoir;49.5219082;1.247794;Haute-Normandie;*
FR.SNCF.1115;Longueville-sur-Scie;49.7916696;1.1091721;Haute-Normandie;*
FR.SNCF.1116;Malaunay-le-Houlme;49.5114336;1.0393634;Haute-Normandie;*
FR.SNCF.1117;Maromme;49.5114336;1.0393634;Haute-Normandie;*
FR.SNCF.1118;Montérolier-Buchy;49.5839018;1.3562209;Haute-Normandie;*
FR.SNCF.1119;Montivilliers;49.5136111;0.1991667;Haute-Normandie;*
FR.SNCF.1120;Montville;49.5517979;1.0721385;Haute-Normandie;*
FR.SNCF.1121;Morgny;49.5219082;1.247794;Haute-Normandie;*
FR.SNCF.1122;Motteville;49.6373799;0.8496991;Haute-Normandie;*
FR.SNCF.1123;Nonancourt;48.7738866;1.1948488;Haute-Normandie;*
FR.SNCF.1124;Oissel;49.3437409;1.1014471;Haute-Normandie;*
FR.SNCF.1125;Pavilly-Station;49.524641;0.8828329;Haute-Normandie;*
FR.SNCF.1126;Pont-de-l'Arche;49.1910878;1.2322536;Haute-Normandie;*
FR.SNCF.1127;Rolleville;49.5814561;0.2156255;Haute-Normandie;*
FR.SNCF.1128;Romilly-la-Puthenaye;49.0019958;0.8468573;Haute-Normandie;*
FR.SNCF.1129;Rouen-Rive-Droite;49.4488889;1.0938889;Haute-Normandie;*
FR.SNCF.1130;Serqueux;49.6142441;1.5540079;Haute-Normandie;*
FR.SNCF.1131;Serquigny;49.1091373;0.7208512;Haute-Normandie;*
FR.SNCF.1132;Sommery;49.6324919;1.4406783;Haute-Normandie;*
FR.SNCF.1133;Sotteville;49.1910878;1.2322536;Haute-Normandie;*
FR.SNCF.1134;St-Aubin-sur-Scie;49.9213889;1.0811111;Haute-Normandie;*
FR.SNCF.1135;St-Etienne-du-Rouvray;49.3437409;1.1014471;Haute-Normandie;*
FR.SNCF.1136;St-Laurent-Gainneville;49.527495;0.250376;Haute-Normandie;*
FR.SNCF.1137;St-Martin-du-Vivier;49.4987031;1.1822723;Haute-Normandie;*
FR.SNCF.1138;St-Pierre-du-Vauvray;49.2359574;1.2258086;Haute-Normandie;*
FR.SNCF.1139;St-Victor;49.6786651;1.1074255;Haute-Normandie;*
FR.SNCF.1140;Tillières;48.7593915;1.0555014;Haute-Normandie;*
FR.SNCF.1141;Tourville;49.1910878;1.2322536;Haute-Normandie;*
FR.SNCF.1142;Val-de-Reuil;49.1910878;1.2322536;Haute-Normandie;*
FR.SNCF.1143;Verneuil-sur-Avre;48.7426985;0.9300506;Haute-Normandie;*
FR.SNCF.1144;Vernon (Eure);49.0908971;1.4790594;Haute-Normandie;*
